id,name,review_count,rating,latitude,longitude,price,zip_code
qh9GPo8OJa4kxJyZEQkWIQ,Wolf's Ridge Brewing,994,4.0,39.96731,-82.9973,$$,43215
V25xzPlcNAtnTi_xzQvr9g,Brassica,1226,4.5,39.97638,-83.00294,$$,43215
2qwtLyomP0QHusZvDYMvEw,Hot Chicken Takeover,1307,4.5,39.97161,-83.00435,$$,43215
uk0EeEv3egyPn-thIABpAg,The Pearl,962,4.0,39.97524,-83.0033,$$,43215
EWUYCGW-WV7Gpj5MrwrUpA,Dirty Frank's Hot Dog Palace,1138,4.0,39.9575,-82.99498,$,43215
RW2f2G-u4hxJaTMrmtMUHA,Fox In the Snow Cafe,1038,4.5,39.98414,-82.99939,$$,43201
2pNq7ui55i0fVI-jJGjzTw,Northstar Café,1180,4.5,39.98154,-83.0046,$$,43201
OpxKTIuO6dIVfXuT2Hi82g,Marcella's,839,4.0,39.97492,-83.00325,$$,43215
f7rCsRKOv7l54UGrBk1Ltw,Martini Modern Italian,491,4.0,39.97144,-83.00283,$$$,43215
1x850xgaoampvKIG94SSEw,Tip Top Kitchen & Cocktails,585,4.0,39.96372,-82.99871,$$,43215
iSKy41PLQl9MX3n1ujkfRw,Forno Kitchen + Bar,826,4.0,39.97699,-83.00366,$$,43215
vecuat0jOia-CJveW3ngDw,Schmidt's Sausage Haus,1478,4.0,39.9463,-82.99108,$$,43206
HlB6kVtJwVjZGKrBmULk0A,Tiger + Lily,348,4.0,39.96356,-83.00021,$$,43215
OODadwHfqrUk0WAs07JBkg,Lindey's,803,4.0,39.95069,-82.99368,$$$,43206
cJVHGsIPrwtRvTpuaSon1A,OH Pizza & Brew,405,4.0,39.96288,-82.99829,$$,43215
vkKt5OWXLRXVxQMk621Oog,Nada,580,4.0,39.96852,-83.00779,$$,43215
otlogoNvNwTnaP1JpFsKTg,Warios Beef and Pork,101,5.0,39.96835,-83.00496,$$,43215
R1sIqGfKpF5f3HV3vyNsbg,The Eagle,644,4.0,39.97857,-83.00337,$$,43215
d11mfU6H1MsMK5v2_ddWjA,District North,123,4.5,39.96514,-83.00061,$,43215
JCpnFNhJR11jTKERdRL5hw,Bakersfield,709,4.0,39.97733,-83.00374,$$,43215
baiTD2N5oXlol0IpPsopvg,Jeff Ruby's Steakhouse - Columbus,272,4.0,39.96879,-82.99941,$$$$,43215
OYvlxJzux2UiY1eAjdMiFw,Barley's Brewing Company,490,4.0,39.97192,-83.00271,$$,43215
23yAvQY95Vc-dBwFlTi3mg,Hoyo's Kitchen,104,5.0,39.97192,-83.00432,,43215
RR35sWKWWgRUjEjrOZRbQg,Sidebar Columbus,358,4.0,39.95667,-82.99613,$$,43215
7fHPqJu0RGpE7GjAqh4Csg,Pierogi Mountain,178,4.5,39.96554,-82.99184,$,43215
6KG6pQFC06qKwbOucDIWjw,The Guild House,511,4.0,39.97512,-83.00297,$$,43215
kvkzkUp4fVKM0ZYK6l8DJg,Upper Cup Coffee,232,4.5,39.96252,-82.98189,$,43215
97i0dniiD6TYMSyKgV0DBg,Pat and Gracie's,226,4.0,39.9649,-82.99171,$$,43215
nfOXmVIXkCwsT_0uu670Yw,Tasi Cafe,535,4.0,39.97638,-83.00241,$$,43215
gLpl15CqEZOL7xARMjqMGQ,The Woodbury,277,4.0,39.95931,-82.99437,$$,43215
z-ktitNH3yv_VJnSc56qtA,Arch City Tavern,440,4.5,39.98003,-83.00381,$$,43215
ACcxaRBYNHQR8dwYt8BpKA,Lemon Grass Fusion Bistro,651,4.0,39.9753,-83.00331,$$,43215
qNnxQMluE0YaG1B7WMCAow,The Lox,273,4.5,39.97805,-83.00325,$,43215
inDpBiMq0CMIKEwiTifdlw,Bareburger - Short North,530,3.5,39.97189,-83.00258,$$,43215
wwuv7koL2KhXpzb7U3p1Wg,Milestone 229,553,4.0,39.95674,-83.00369,$$,43215
r5rx9m7r1H3QZlcKWo5HIw,Ringside Cafe,161,4.0,39.96288,-82.99994,$$,43215
143NEW78kBoKdpPK8UsWag,Basi Italia,327,4.5,39.97818,-83.01072,$$$,43215
szDWhZlydugi_udTQCG8Mg,Condado Tacos,323,4.0,39.95936,-82.9998,$,43215
YCuGxnZvDl1JFROkMS3kwg,The Walrus,473,4.0,39.95645,-82.99545,$$,43215
nM_9krmu73UQzBs-VsTFCA,The Elevator Brewery and Draught Haus,405,3.5,39.96569,-83.00149,$$,43215
6w7AO5WrIDvecSh8a_Oeyg,HangOverEasy,184,4.5,39.96314,-82.98181,$$,43215
qa4SegtG2bWMBhJgWyU7Tw,Katalina's,1045,4.5,39.98372,-83.01574,$$,43201
c6PwhqCOxpJruHJeid8AEQ,Rooh Columbus,157,4.5,39.97637,-83.00371,$$$,43215
RWN3gD_OhblQjYGHdc44Ew,Cravings Cafe,79,4.5,39.96452,-83.00273,$,43215
uCwFk5GqopPiPwQuOybuaA,Hai Poké,174,4.5,39.9757,-83.00349,$$,43215
dHLwNv60qXlm1N4xgbvuqg,Little Palace Bar & Restaurant,293,4.0,39.95768,-82.99502,$$,43215
Ylsg_vSBrBYLKJnhF4Kzjw,Da Levee,272,4.0,39.97813,-83.00403,$,43215
goYkEWcypsBeJ-RWoRAdEA,Due Amici,292,3.5,39.96371,-82.99891,$$,43215
o_zVuAT8i0-Ob2QdRuJ3Lg,Momo Ghar Market,133,4.5,39.97217,-83.00416,$$,43215
hqx382sZ_5WHK8W5D4ATGQ,Hyde Park Prime Steakhouse,318,4.0,39.97402,-83.00312,$$$,43215
a4OoQLUwdc_PgPa3kK6_BQ,Katzinger's Delicatessen,508,4.0,39.95262,-82.99633,$$,43215
